Gender,Amount,MPHover,Age,OutTown,OutState,Police
female,,15,21,0,0,local police
male,135.0,16,53,1,0,local police
male,135.0,16,24,1,0,state police
female,50.0,19,19,1,0,state police
male,,17,21,1,0,local police
male,,11,19,1,1,local police
male,,15,33,1,0,local police
male,,10,28,1,0,state police
male,,10,24,1,0,state police
female,,16,20,1,1,local police
female,50.0,17,22,1,0,state police
female,,20,59,1,0,local police
female,125.0,15,40,1,0,state police
female,,8,35,1,0,state police
female,,15,17,0,0,local police
male,75.0,28,51,1,0,state police
male,200.0,29,21,1,0,state police
male,,17,22,1,0,local police
male,,15,20,1,0,local police
male,,18,19,1,1,local police
male,,10,28,1,0,local police
female,,15,22,1,1,local police
female,135.0,16,38,0,0,local police
female,75.0,15,42,0,0,state police
female,,17,44,1,0,local police
female,75.0,22,22,1,0,state police
male,185.0,21,21,1,1,local police
female,50.0,17,60,1,0,state police
male,,10,20,1,0,state police
female,,17,41,1,0,local police
male,70.0,17,21,1,0,state police
male,50.0,10,44,1,0,state police
female,265.0,29,22,1,0,local police
male,,20,17,1,0,local police
female,215.0,24,23,1,0,local police
female,190.0,24,20,1,0,state police
male,75.0,30,57,1,0,local police
female,75.0,14,21,1,0,state police
female,,15,23,1,0,local police
male,75.0,10,21,1,0,state police
female,,18,38,1,0,local police
female,125.0,15,32,1,0,local police
female,50.0,20,22,1,0,local police
male,,17,18,1,0,local police
male,125.0,28,52,1,1,state police
male,100.0,15,47,1,0,state police
female,75.0,20,24,1,0,state police
male,175.0,20,24,1,1,local police
male,75.0,19,33,1,0,state police
female,,12,21,1,0,local police
male,,10,30,1,0,state police
female,,11,23,1,0,local police
male,,11,78,1,0,local police
male,,15,22,1,0,local police
male,,13,38,1,1,local police
male,,15,24,1,0,local police
female,75.0,23,23,1,1,state police
male,75.0,16,23,1,0,state police
female,135.0,16,22,1,1,local police
male,50.0,15,32,1,0,state police
male,75.0,18,21,0,0,state police
female,105.0,13,24,1,0,local police
female,,15,18,1,0,local police
female,155.0,18,33,1,0,local police
female,,17,21,1,0,local police
male,75.0,20,28,1,0,state police
male,,13,25,1,0,local police
male,50.0,21,23,1,0,local police
female,,16,28,1,0,local police
female,,10,20,1,0,state police
male,,16,57,0,0,local police
female,,10,23,1,0,local police
male,,15,47,1,0,local police
male,,8,39,1,0,state police
female,75.0,26,20,1,0,state police
male,,10,30,1,1,state police
male,,20,50,1,0,local police
male,,16,25,1,1,local police
female,75.0,22,19,1,1,state police
male,,18,30,1,0,local police
female,125.0,15,21,1,0,local police
male,275.0,30,21,1,1,state police
female,135.0,16,45,0,0,local police
male,,14,27,1,1,local police
male,50.0,10,19,1,1,state police
male,,15,20,1,1,local police
female,50.0,20,27,0,0,state police
female,345.0,37,40,1,1,local police
female,75.0,29,22,1,0,state police
female,,17,34,1,1,local police
female,105.0,19,41,1,0,local police
female,,10,22,1,1,local police
female,,18,20,1,0,local police
male,75.0,15,32,1,0,state police
male,,13,37,1,0,local police
male,275.0,30,21,1,1,local police
female,115.0,14,38,1,1,local police
male,75.0,23,32,1,0,state police
male,145.0,17,24,1,1,local police
female,125.0,15,21,1,1,local police
male,,15,22,1,0,local police
male,,10,45,1,0,local police
male,,13,30,1,0,state police
female,,17,40,0,0,local police
male,75.0,20,22,1,0,local police
male,,20,20,1,0,local police
male,75.0,20,21,1,0,state police
male,75.0,20,39,1,0,local police
male,,15,27,1,0,local police
female,,19,42,0,0,local police
male,,9,54,1,0,state police
male,75.0,10,58,1,1,local police
female,,15,37,1,0,local police
male,75.0,20,17,1,0,local police
male,75.0,27,24,1,0,state police
female,50.0,20,41,1,0,state police
female,,18,62,1,0,local police
female,,17,23,1,0,local police
male,175.0,20,24,1,1,local police
male,,17,26,1,0,local police
male,75.0,20,56,1,0,state police
female,155.0,18,22,1,1,state police
female,,13,19,0,0,local police
male,105.0,27,25,1,1,local police
female,85.0,21,20,1,0,local police
female,215.0,24,35,1,0,local police
male,,15,23,1,0,local police
male,95.0,12,29,1,0,local police
male,115.0,14,33,1,0,local police
female,135.0,16,27,1,0,local police
female,,12,59,1,0,local police
female,,12,32,1,0,local police
male,205.0,23,45,1,0,local police
female,155.0,18,48,1,0,local police
male,375.0,40,19,0,0,local police
male,75.0,23,18,1,1,local police
male,,16,54,1,0,local police
male,,22,21,0,0,local police
female,,14,22,1,1,local police
female,205.0,23,34,1,0,local police
female,155.0,18,48,1,1,local police
male,95.0,22,41,1,0,local police
female,,12,32,1,0,local police
female,,10,19,1,0,local police
male,,11,34,1,0,local police
male,,10,18,1,0,local police
female,,13,55,1,0,local police
female,,15,72,0,0,local police
female,,13,38,1,0,local police
male,,12,31,1,0,local police
male,,15,28,1,0,local police
female,,12,48,1,0,local police
male,,21,33,1,0,local police
female,80.0,13,25,1,0,local police
male,,13,55,1,0,local police
female,,10,62,1,0,local police
female,155.0,18,53,1,0,local police
male,75.0,10,20,0,0,local police
male,,15,44,1,0,local police
female,,14,26,1,1,local police
female,,10,18,1,0,local police
female,75.0,24,20,1,0,local police
male,,13,24,0,0,local police
female,,12,20,1,1,local police
female,,19,29,1,0,local police
female,,10,19,1,0,local police
female,,13,48,1,0,local police
female,150.0,20,33,1,1,local police
male,180.0,23,17,1,0,local police
female,75.0,10,37,1,0,local police
female,75.0,17,25,1,0,local police
female,,13,18,0,0,local police
male,,10,18,1,0,local police
male,,13,44,1,0,local police
female,,14,17,0,0,local police
female,155.0,18,18,1,0,local police
female,,13,18,1,0,local police
male,,13,24,0,0,local police
female,,10,39,1,0,local police
female,,14,18,1,0,local police
female,,10,51,1,1,local police
female,120.0,17,18,1,0,local police
female,100.0,15,61,1,0,local police
female,,13,39,1,0,local police
male,,13,18,0,0,local police
male,75.0,10,19,0,0,local police
male,75.0,14,35,1,0,local police
male,175.0,20,19,1,0,local police
male,,13,52,1,0,local police
male,,12,28,1,0,local police
female,,12,69,0,0,local police
male,,13,18,1,0,local police
female,,10,45,1,0,local police
female,,10,18,1,0,local police
male,,12,62,1,0,local police
male,,12,47,1,1,local police
female,150.0,20,46,1,0,local police
male,,12,38,1,0,local police
male,,12,23,1,0,local police
male,175.0,15,33,1,0,local police
male,,15,31,1,0,local police
male,,10,54,1,0,local police
male,75.0,10,54,1,0,local police
male,100.0,15,61,1,0,local police
male,150.0,20,17,0,0,local police
female,,14,45,1,0,local police
male,,8,17,1,0,local police
female,,14,35,1,0,local police
female,,14,19,0,0,local police
male,175.0,20,18,1,0,local police
female,75.0,17,30,1,0,local police
male,145.0,17,35,1,0,local police
female,,13,58,1,1,local police
female,175.0,20,54,1,1,local police
male,125.0,15,58,1,0,local police
male,75.0,10,33,1,1,local police
male,,14,19,0,0,local police
female,155.0,18,55,1,1,local police
female,75.0,10,26,1,0,local police
male,,14,39,1,0,local police
female,,10,46,1,0,local police
female,245.0,27,18,0,0,local police
male,,13,65,1,1,local police
female,75.0,10,32,1,1,local police
female,75.0,10,38,1,1,local police
female,,14,18,1,0,local police
female,,10,49,1,0,local police
female,,8,59,1,0,local police
male,205.0,23,60,1,0,local police
male,245.0,27,41,1,1,local police
male,205.0,23,20,1,1,local police
female,205.0,23,32,1,0,local police
male,,14,40,1,1,local police
female,295.0,32,20,1,0,local police
male,75.0,20,47,1,0,local police
male,265.0,29,18,1,0,local police
female,,14,31,1,1,local police
male,,14,58,1,0,local police
male,125.0,15,66,1,0,local police
male,,14,22,0,0,local police
female,,13,18,1,1,local police
male,175.0,20,18,1,1,local police
female,100.0,15,45,1,1,local police
female,,13,17,1,0,local police
female,,10,32,0,0,local police
male,,12,18,1,0,local police
male,115.0,14,21,1,1,local police
male,175.0,20,40,1,1,local police
female,125.0,15,43,1,1,local police
female,,13,25,1,0,local police
female,,14,18,1,0,local police
male,,14,39,1,0,local police
female,,14,30,0,0,local police
male,,14,24,0,0,local police
female,,14,70,1,1,local police
female,135.0,16,26,1,1,local police
male,75.0,14,20,1,1,local police
female,,14,47,1,0,local police
female,,14,54,0,0,local police
female,,13,19,1,0,local police
male,145.0,17,19,1,0,local police
male,,14,23,1,0,local police
male,,10,42,1,0,local police
male,155.0,18,19,1,0,local police
female,,14,49,1,0,local police
male,155.0,18,23,1,1,local police
male,,10,33,0,0,local police
female,185.0,21,39,1,1,local police
male,,14,32,1,0,local police
male,,12,20,1,1,local police
male,325.0,35,19,1,1,local police
male,165.0,19,28,1,0,local police
male,,13,18,0,0,local police
male,205.0,23,29,1,1,local police
female,75.0,15,24,1,0,local police
male,100.0,15,41,1,1,local police
male,,10,85,1,0,state police
male,75.0,10,28,1,1,state police
male,75.0,10,30,1,0,state police
female,75.0,10,56,1,1,state police
female,,10,25,1,1,state police
male,75.0,11,34,1,1,state police
male,,10,55,1,0,state police
male,75.0,9,33,1,0,state police
male,,24,24,1,1,state police
female,,10,41,1,1,state police
male,,10,40,1,0,state police
female,75.0,10,51,1,1,state police
male,,9,38,1,0,state police
female,,23,35,1,0,state police
male,,10,55,1,0,state police
female,75.0,10,47,1,1,state police
male,125.0,15,50,1,1,state police
male,,10,43,1,1,state police
male,75.0,17,60,1,0,state police
male,75.0,10,54,1,1,state police
male,75.0,10,24,1,0,state police
male,100.0,25,63,1,0,state police
male,75.0,10,26,1,1,state police
male,75.0,10,39,1,0,state police
female,75.0,10,45,1,1,state police
female,,10,30,1,1,state police
female,75.0,10,51,1,0,state police
female,,9,21,1,0,state police
male,75.0,10,34,1,0,state police
female,,17,22,1,0,state police
female,75.0,10,22,1,0,state police
male,75.0,10,25,1,1,state police
male,,10,68,1,1,state police
female,75.0,10,20,1,1,state police
male,,9,37,1,1,state police
male,75.0,10,37,1,1,state police
male,,21,49,1,1,state police
male,75.0,10,27,1,0,state police
male,75.0,10,24,1,0,state police
male,,10,57,1,0,state police
male,75.0,10,57,1,0,state police
male,,10,42,1,0,state police
female,,22,43,1,0,state police
male,75.0,10,32,1,1,state police
male,75.0,10,20,1,1,state police
male,,9,25,1,0,state police
female,75.0,10,57,1,1,state police
male,75.0,9,34,1,1,state police
female,75.0,10,17,1,1,state police
male,,16,21,1,1,state police
male,75.0,10,39,1,1,state police
female,75.0,10,61,1,1,state police
male,75.0,9,22,1,1,state police
female,75.0,10,49,1,1,state police
male,,24,31,1,1,state police
male,75.0,10,24,1,1,state police
male,,9,41,1,1,state police
male,75.0,17,22,1,1,state police
male,,9,21,1,0,state police
female,,9,48,1,1,state police
female,75.0,10,34,1,0,state police
male,,20,41,1,1,state police
male,,9,18,1,0,state police
male,,10,59,1,0,state police
female,75.0,10,38,1,1,state police
male,,10,50,1,1,state police
female,,10,52,1,1,state police
female,165.0,19,38,1,1,state police
female,,18,31,1,1,state police
male,225.0,25,23,1,1,state police
female,75.0,11,38,1,0,state police
male,75.0,10,29,1,1,state police
female,,10,51,1,0,state police
male,,10,51,1,0,state police
male,,9,31,1,0,state police
male,,9,38,0,0,state police
male,75.0,20,46,1,0,local police
female,,9,25,1,0,state police
male,,13,36,1,0,local police
male,135.0,25,31,1,0,local police
female,120.0,17,42,1,0,local police
male,80.0,13,38,1,0,local police
male,140.0,24,41,0,0,local police
male,185.0,21,41,0,0,local police
male,,18,59,1,0,local police
male,75.0,18,37,1,0,local police
male,,14,17,0,0,local police
male,175.0,20,61,1,0,state police
male,145.0,17,41,0,0,local police
female,130.0,10,24,1,0,local police
female,,15,38,1,0,state police
male,175.0,20,19,1,0,state police
female,,15,26,1,0,local police
male,,15,19,0,0,local police
male,105.0,20,21,1,0,local police
male,,15,33,1,0,local police
male,95.0,18,42,1,0,local police
female,,8,44,0,0,local police
male,,15,35,1,0,state police
male,255.0,28,20,1,0,state police
male,125.0,15,62,1,0,state police
male,,5,22,1,0,state police
male,95.0,23,37,1,0,local police
male,325.0,35,45,1,0,local police
male,75.0,17,19,0,0,local police
male,,9,30,1,0,state police
female,75.0,20,34,0,0,local police
male,100.0,15,58,1,0,local police
male,75.0,15,42,1,0,state police
male,,10,17,0,0,local police
male,,15,30,1,0,local police
female,,10,38,1,0,local police
male,135.0,16,25,1,0,local police
male,125.0,15,17,0,0,local police
female,,12,45,1,0,local police
male,,10,58,1,0,state police
female,75.0,10,31,1,0,state police
male,50.0,10,39,1,1,state police
male,,14,40,1,0,local police
male,105.0,18,31,1,0,local police
male,115.0,20,20,1,0,state police
male,85.0,15,24,1,0,local police
female,75.0,10,37,1,0,state police
female,165.0,19,23,1,0,local police
male,155.0,18,25,1,0,local police
male,175.0,20,23,1,0,local police
male,175.0,20,38,1,0,state police
male,,10,26,0,0,local police
male,125.0,15,19,1,0,local police
female,225.0,25,61,1,0,state police
male,205.0,23,22,0,0,local police
male,,11,46,0,0,local police
male,,14,32,0,0,local police
male,145.0,17,53,1,0,local police
male,115.0,14,39,1,0,local police
female,,11,43,0,0,local police
female,135.0,16,54,1,0,local police
male,,11,41,1,0,local police
female,125.0,15,36,1,0,local police
male,,11,40,1,0,local police
male,125.0,15,42,1,0,local police
male,,14,23,1,0,local police
female,135.0,16,33,1,0,local police
female,,12,17,1,0,local police
male,125.0,15,37,0,0,local police
female,125.0,15,50,1,0,local police
female,75.0,19,40,1,0,local police
female,125.0,15,22,1,0,local police
male,75.0,19,20,1,0,local police
male,,14,38,1,0,local police
male,75.0,22,35,1,0,local police
male,,19,20,1,0,local police
male,,13,62,1,0,local police
female,,14,56,1,0,local police
female,,14,23,1,0,local police
female,185.0,21,21,1,0,local police
male,155.0,18,41,1,0,local police
male,75.0,25,20,1,0,local police
male,125.0,15,34,1,0,local police
male,75.0,16,47,1,0,local police
female,,13,36,0,0,local police
male,75.0,16,33,0,0,local police
female,,12,60,1,0,local police
male,,15,41,1,0,local police
female,,14,26,1,0,local police
male,,14,58,1,0,local police
male,135.0,16,54,1,0,local police
male,135.0,16,29,1,0,local police
male,,14,40,0,0,local police
male,,14,20,1,0,local police
male,175.0,20,37,1,0,local police
male,,14,35,1,0,local police
female,125.0,15,38,1,0,local police
female,145.0,17,19,1,0,local police
female,135.0,16,18,1,0,local police
male,100.0,15,26,1,0,local police
male,145.0,17,50,1,0,local police
female,,14,50,0,0,local police
female,125.0,15,59,1,0,local police
female,145.0,17,32,1,0,local police
male,175.0,20,18,0,0,local police
male,165.0,19,50,1,0,local police
female,135.0,16,22,1,0,local police
female,,12,26,1,0,local police
male,75.0,19,51,1,0,local police
male,125.0,15,33,1,0,local police
female,125.0,15,45,1,0,local police
female,,11,46,1,0,local police
female,145.0,17,60,1,0,local police
male,125.0,15,43,1,0,local police
female,,14,29,1,0,local police
female,125.0,15,44,1,0,local police
male,100.0,15,21,1,0,local police
female,145.0,17,49,1,0,local police
female,130.0,18,38,1,0,local police
male,145.0,17,53,0,0,local police
female,145.0,17,34,1,0,local police
female,,11,26,1,0,local police
male,145.0,17,20,1,0,local police
female,125.0,15,28,1,0,local police
female,145.0,17,23,1,0,local police
male,,11,30,1,0,local police
male,145.0,17,24,1,0,local police
male,,14,29,1,0,local police
male,,14,43,1,0,local police
male,75.0,17,46,1,0,local police
female,115.0,14,36,1,0,local police
male,,14,38,1,0,local police
male,125.0,15,43,1,0,local police
female,75.0,18,21,1,0,local police
male,,14,76,0,0,local police
male,,11,45,1,0,local police
male,75.0,15,63,1,0,local police
female,225.0,25,62,1,0,local police
female,75.0,15,27,1,0,local police
female,,14,28,1,0,local police
male,235.0,26,23,1,0,local police
female,125.0,15,41,1,0,local police
male,,10,74,1,0,local police
female,,12,36,1,0,local police
male,125.0,15,39,1,0,local police
male,,14,37,0,0,local police
male,165.0,29,34,1,0,local police
male,,14,20,1,0,local police
female,135.0,16,21,1,0,local police
male,125.0,15,37,1,0,local police
male,135.0,16,18,1,0,local police
female,,12,40,0,0,local police
male,135.0,16,41,1,0,local police
male,75.0,18,42,1,0,local police
male,155.0,18,31,1,0,local police
male,165.0,19,17,0,0,local police
male,,14,22,1,0,local police
female,125.0,15,32,1,0,local police
male,205.0,23,19,1,0,local police
male,,14,20,1,0,local police
female,,12,33,1,0,local police
male,,14,30,1,0,local police
male,,13,42,0,0,local police
male,285.0,31,41,1,0,local police
female,155.0,18,26,1,0,local police
female,135.0,16,20,1,0,local police
male,75.0,20,42,1,0,local police
male,145.0,17,22,1,0,local police
female,,11,26,1,0,local police
male,145.0,17,19,1,0,local police
male,165.0,19,46,1,0,local police
male,,11,33,1,1,local police
male,,14,29,1,0,local police
male,75.0,15,41,1,0,local police
female,185.0,21,26,1,0,local police
male,125.0,15,39,1,1,local police
male,,10,54,1,0,local police
male,,17,34,1,0,local police
male,50.0,16,29,1,0,local police
male,145.0,17,17,1,0,local police
male,165.0,19,38,1,0,local police
female,,15,42,1,0,local police
female,,11,19,0,0,local police
male,205.0,23,23,1,0,local police
male,,10,51,1,1,local police
female,50.0,20,30,1,0,local police
female,,17,39,1,0,local police
male,155.0,18,66,1,1,local police
male,,11,28,1,0,local police
female,145.0,17,64,1,0,local police
female,135.0,16,42,1,0,local police
female,,13,47,0,0,local police
female,135.0,16,55,1,1,local police
female,,15,48,0,0,local police
female,225.0,25,51,1,0,local police
male,,14,28,1,0,local police
male,50.0,16,44,1,0,local police
male,,14,64,1,0,local police
female,,13,19,1,0,local police
female,225.0,25,29,1,0,local police
male,135.0,16,46,1,0,local police
male,,15,25,1,1,local police
female,165.0,19,33,1,0,local police
male,175.0,20,30,0,0,local police
male,50.0,14,24,1,0,local police
female,,17,25,1,0,local police
male,110.0,16,29,1,0,local police
male,100.0,20,45,1,0,local police
female,,14,35,1,0,local police
male,,12,34,1,0,local police
male,,14,44,1,0,local police
male,135.0,16,47,1,0,local police
male,135.0,16,49,1,0,local police
male,155.0,18,57,1,0,state police
male,175.0,20,56,1,0,state police
male,,19,23,0,0,local police
male,,18,41,1,0,local police
male,75.0,10,47,1,0,state police
male,,19,38,1,0,local police
male,175.0,20,33,1,0,state police
male,165.0,19,22,1,0,local police
male,120.0,24,22,1,1,state police
male,,21,21,1,0,state police
male,100.0,22,26,1,0,local police
male,,17,24,1,0,state police
female,,10,85,1,0,local police
male,165.0,19,59,1,0,state police
male,,19,38,1,0,state police
male,,23,33,1,0,state police
female,165.0,19,59,1,0,state police
male,120.0,17,46,1,0,state police
male,105.0,20,21,1,0,state police
male,,15,33,1,0,local police
female,135.0,16,34,1,0,local police
female,105.0,25,24,1,1,state police
male,110.0,22,60,1,0,state police
female,75.0,10,43,1,1,state police
male,75.0,10,49,1,0,state police
female,,9,49,1,1,state police
male,75.0,10,38,1,0,state police
male,75.0,21,32,1,0,local police
male,75.0,7,24,1,0,state police
male,,18,19,1,0,state police
female,,14,33,1,0,local police
female,105.0,21,24,1,0,state police
male,,17,32,0,0,local police
male,125.0,25,36,1,0,state police
male,,15,41,1,0,local police
female,175.0,20,44,1,1,state police
male,110.0,25,21,1,0,state police
male,,15,55,1,1,state police
male,,12,46,1,0,local police
female,,14,33,1,0,local police
female,175.0,20,42,1,0,state police
male,75.0,10,52,1,1,state police
female,,16,37,1,0,local police
female,225.0,25,20,1,0,state police
male,175.0,20,34,1,0,state police
male,,11,18,0,0,local police
male,,9,47,1,0,local police
male,75.0,10,33,1,0,state police
male,105.0,21,57,1,0,state police
male,100.0,15,33,1,1,state police
male,185.0,21,29,1,1,state police
female,75.0,10,30,1,0,state police
male,165.0,19,25,1,0,local police
male,50.0,16,45,1,1,local police
female,195.0,22,28,1,0,state police
male,125.0,15,18,1,0,local police
male,90.0,22,29,1,0,state police
female,85.0,19,17,0,0,local police
male,205.0,23,36,1,0,state police
female,130.0,29,22,1,0,state police
male,,17,45,0,0,local police
male,,16,27,0,0,local police
male,,17,51,1,0,local police
female,,9,58,1,0,state police
male,165.0,19,21,1,0,state police
male,,12,70,0,0,local police
female,75.0,15,43,1,0,state police
female,,21,38,1,0,local police
male,105.0,13,35,1,0,local police
male,,17,17,0,0,local police
male,75.0,20,33,1,0,state police
female,,11,67,1,0,local police
male,50.0,10,43,1,1,state police
male,50.0,21,52,1,1,local police
female,75.0,13,30,1,0,state police
male,85.0,14,46,1,0,state police
male,165.0,19,34,1,0,state police
male,125.0,15,21,1,1,state police
female,,14,23,1,0,state police
female,125.0,15,29,1,0,local police
female,175.0,21,36,1,0,state police
male,95.0,21,31,1,0,state police
male,75.0,10,35,1,0,state police
male,,20,30,1,0,state police
female,75.0,10,32,1,0,state police
female,75.0,10,19,1,0,state police
male,75.0,15,36,1,1,state police
male,,15,35,1,0,local police
male,,7,40,1,0,state police
male,185.0,21,47,1,0,state police
male,,15,26,1,0,local police
male,,25,22,1,0,state police
male,100.0,20,47,1,0,local police
male,75.0,11,30,1,1,state police
male,90.0,35,35,1,0,state police
male,225.0,25,43,1,0,local police
female,155.0,18,22,1,0,state police
male,145.0,17,28,1,0,state police
male,75.0,20,32,1,1,state police
male,,25,22,1,0,state police
male,,13,37,1,0,local police
male,245.0,27,37,1,1,state police
male,200.0,25,21,1,1,state police
male,205.0,23,35,1,0,state police
male,175.0,20,53,1,0,state police
male,155.0,18,24,1,1,state police
male,75.0,21,38,1,0,state police
male,125.0,15,31,1,1,state police
male,85.0,17,20,0,0,local police
female,165.0,19,36,1,0,local police
male,95.0,21,20,1,0,state police
female,,12,53,1,0,local police
male,135.0,16,49,0,0,local police
male,75.0,10,33,1,0,state police
male,,30,34,1,0,state police
male,,10,24,0,0,local police
female,195.0,22,28,1,0,state police
male,195.0,22,64,1,1,state police
female,,17,21,1,0,state police
female,255.0,28,17,1,0,state police
female,95.0,12,20,1,0,local police
male,,10,48,1,0,state police
male,75.0,10,34,1,1,state police
male,,15,42,1,0,state police
male,75.0,10,28,1,0,state police
male,,15,20,0,0,local police
male,150.0,20,20,0,0,local police
male,50.0,10,23,1,0,state police
female,,21,23,1,1,local police
male,115.0,14,31,1,0,state police
male,135.0,16,55,1,1,state police
female,185.0,21,19,1,0,local police
female,275.0,30,20,1,0,state police
male,90.0,20,69,0,0,local police
female,75.0,10,43,1,1,state police
male,185.0,21,28,1,0,state police
male,90.0,14,20,0,0,local police
female,215.0,24,22,1,0,state police
female,,19,39,0,0,local police
male,,20,17,1,0,local police
male,105.0,24,34,1,0,state police
female,,10,39,1,0,local police
female,,10,43,0,0,local police
male,,16,34,0,0,local police
male,,15,31,0,0,local police
female,,20,38,0,0,local police
male,,10,35,1,0,local police
female,,10,25,1,0,local police
male,,10,68,1,0,local police
female,,15,56,0,0,local police
male,50.0,15,31,0,0,local police
female,,10,34,1,0,local police
female,,15,49,1,0,state police
male,,10,17,1,0,local police
female,,10,20,1,0,local police
female,,15,63,0,0,local police
male,75.0,32,20,1,0,local police
male,,8,45,1,0,state police
male,75.0,10,19,1,0,local police
male,,15,35,1,0,local police
male,,10,55,1,0,local police
male,,10,66,1,0,local police
male,225.0,25,19,0,0,local police
male,,10,45,1,0,local police
female,,15,32,1,0,local police
female,165.0,19,23,1,0,local police
female,175.0,20,70,1,0,local police
female,,10,45,1,0,local police
female,,10,40,0,0,local police
female,,15,20,1,0,local police
male,,10,54,1,0,local police
male,,10,40,1,0,local police
female,,10,47,1,0,local police
male,,10,38,0,0,local police
female,,15,40,1,0,local police
male,,15,30,1,1,local police
male,,10,20,0,0,local police
male,,16,37,1,0,local police
female,,21,53,1,0,local police
male,,11,51,1,0,local police
female,,10,56,0,0,local police
female,,15,32,1,0,local police
female,,15,19,1,0,local police
male,50.0,17,43,1,0,state police
male,,15,19,0,0,local police
male,,20,56,1,1,local police
female,,10,62,1,1,local police
male,,10,26,1,0,local police
male,,14,37,1,0,local police
male,,15,63,1,0,local police
male,75.0,14,38,1,0,local police
female,,14,18,1,0,local police
male,,10,45,1,0,local police
female,,16,46,1,0,local police
male,,10,31,0,0,local police
male,,10,34,1,1,state police
female,,15,18,0,0,local police
male,,10,32,1,0,local police
male,,10,49,1,0,local police
male,,10,28,1,0,local police
female,,10,18,0,0,local police
male,,10,60,1,0,local police
male,,15,50,1,0,local police
female,,10,31,1,0,local police
male,,15,47,0,0,local police
male,,15,69,1,0,local police
male,,10,59,1,0,state police
female,,15,41,1,1,local police
female,,15,42,1,0,local police
female,,10,24,1,0,local police
female,,13,48,0,0,local police
male,,10,19,1,0,local police
female,,12,67,0,0,local police
male,145.0,17,18,0,0,local police
male,,10,84,1,0,local police
male,,12,18,0,0,local police
female,,10,54,0,0,local police
male,155.0,18,32,1,0,state police
male,,10,53,1,0,local police
female,,20,49,1,0,local police
male,,10,54,1,0,local police
female,,10,61,1,0,local police
female,,15,59,1,0,local police
male,,11,19,0,0,local police
male,,10,23,1,0,local police
female,,10,56,0,0,local police
male,75.0,12,21,1,1,local police
male,,10,29,0,0,local police
female,175.0,20,19,0,0,state police
female,,15,53,1,0,local police
female,,15,33,0,0,local police
female,,10,48,1,1,local police
male,,15,63,1,0,local police
male,175.0,20,18,0,0,local police
female,,8,34,1,0,state police
female,,10,18,0,0,local police
male,,15,22,1,0,local police
female,,14,29,1,0,local police
male,125.0,15,72,1,0,local police
male,,10,47,1,0,local police
female,,10,18,1,0,local police
male,75.0,13,22,1,0,local police
female,,15,17,0,0,local police
female,,12,37,1,0,local police
female,,15,63,0,0,local police
male,105.0,14,28,1,0,local police
female,,15,19,1,0,local police
male,,15,43,1,0,local police
male,,15,48,1,1,local police
male,,10,35,0,0,local police
female,,12,25,0,0,local police
male,,15,19,1,0,local police
female,,15,47,0,0,local police
female,,10,58,1,0,local police
male,175.0,20,31,1,0,local police
female,,10,44,1,0,local police
male,,8,44,1,0,state police
male,,13,35,1,0,local police
male,,10,54,1,1,local police
male,,10,24,1,0,local police
male,,12,23,1,1,local police
male,,10,30,1,0,local police
male,,10,56,1,0,local police
male,,15,21,1,0,local police
male,,18,19,0,0,local police
male,,15,18,1,0,local police
female,,15,37,0,0,local police
female,,15,39,1,0,local police
female,175.0,20,22,1,1,local police
male,,10,50,0,0,local police
female,,10,39,1,0,local police
female,,10,22,1,0,local police
female,,20,21,0,0,local police
male,,8,29,1,0,state police
male,,15,45,1,0,local police
female,,10,32,1,0,local police
female,,10,29,0,0,local police
male,,10,32,1,0,local police
male,,10,20,0,0,local police
female,,10,44,0,0,local police
male,,10,59,1,0,state police
male,,10,30,1,0,local police
male,,10,41,0,0,local police
male,,10,17,0,0,local police
female,,15,43,1,0,local police
male,,10,67,1,0,local police
male,,10,40,1,0,local police
male,,12,53,1,0,local police
female,,10,38,1,0,local police
female,,10,36,1,0,local police
male,,15,31,0,0,local police
female,,10,21,1,0,local police
female,,10,44,1,0,local police
female,,15,18,1,0,local police
female,,10,67,1,0,local police
male,,14,56,1,1,local police
female,,15,66,0,0,local police
male,,15,17,0,0,local police
male,,10,42,1,0,local police
male,,15,21,1,0,local police
male,225.0,25,49,1,0,state police
male,,10,23,1,0,local police
female,,15,56,0,0,local police
female,,16,45,1,0,local police
male,,10,31,1,0,local police
female,,13,19,0,0,local police
male,,15,20,0,0,local police
female,125.0,15,54,1,0,state police
male,,9,19,1,0,local police
female,75.0,12,19,0,0,local police
male,150.0,20,28,1,0,state police
male,50.0,16,32,1,1,state police
male,50.0,10,28,1,1,state police
female,75.0,10,68,1,0,local police
female,75.0,18,26,1,1,state police
male,,9,30,1,0,state police
male,75.0,10,29,1,1,local police
male,75.0,10,29,1,1,state police
male,135.0,16,23,1,0,local police
male,165.0,19,17,0,0,local police
female,,10,28,1,0,state police
male,,10,25,1,0,state police
female,75.0,18,17,0,0,state police
male,75.0,15,29,0,0,local police
male,175.0,20,43,1,0,local police
male,75.0,10,23,1,0,state police
female,50.0,10,28,1,0,state police
female,135.0,16,39,1,0,state police
female,105.0,13,41,1,0,local police
male,75.0,12,33,0,0,local police
male,75.0,10,19,1,0,state police
female,135.0,16,26,1,1,state police
male,90.0,14,19,1,1,state police
male,75.0,10,18,1,0,state police
female,75.0,10,46,1,0,state police
female,75.0,10,24,1,1,state police
female,135.0,16,20,1,1,state police
female,,10,49,1,0,state police
